X_features	Y_features	association	p-values	q-values
Bacteroides 1520	PIK3C2G_5288	-0.004036520171134285	0.9488574516081136	0.9889664069060066
Bacteroides 1520	CA1_759	0.038027711582256464	0.5455185233396493	0.8671264088382755
Bacteroides 1520	PGC_5225	-0.12410370529529458	0.047737201776190744	0.38056811859870077
Bacteroides 1520	PDZK1_5174	0.04250298394590535	0.4992380814695897	0.8470439405537233
Bacteroides 1520	ITLN2_142683	0.1412978741914334	0.024033464703359514	0.2913532777696839
Bacteroides 1520	CYP4F11_57834	0.06605830316420837	0.29333570667814324	0.725751867424354
Bacteroides 1520	NTS_4922	-0.05620907291155312	0.371383986444346	0.7810662295189953
Bacteroides 1520	CR1_1378	0.012086488199830967	0.8476916764205413	0.9648590123815876
Bacteroides 1520	NOX1_27035	0.08275925407841699	0.18772893749801628	0.6271634653125123
Bacteroides 1520	APOA1_335	-0.09755163295518712	0.12022510665560784	0.5344419491397959
Bacteroides 1520	DSG3_1830	0.01884289372990703	0.7646004166842576	0.9425106469783373
Bacteroides 1520	PRKG2_5593	0.029920630121603144	0.634392714072022	0.9020948004491959
Bacteroides 1520	BEST2_54831	-0.014774980082929025	0.8143708329718018	0.9565543529335079
Bacteroides 1520	SLCO4C1_353189	0.11175434401460357	0.07484872055755709	0.45319265305759737
Bacteroides 1520	CYP4F2_8529	0.054940473899747995	0.38229323606056087	0.7885011208358919
Bacteroides 1520	RPS4Y1_6192	0.16909660793372025	0.006799508526877253	0.17329854787477916
Bacteroides 1520	C17orf78_284099	-0.083570945634569	0.18342186971726715	0.621137103517653
Bacteroides 1520	SLC44A5_204962	-0.1397622415176323	0.02562658893815473	0.3007488490456036
Bacteroides 1520	HSD3B1_3283	0.08017969377415014	0.20190884533844933	0.6440330449282746
Bacteroides 1520	ENPP3_5169	-0.10660883985342377	0.08934038694657846	0.4813587538729998
Bacteroides 1520	VTRNA1-2_56663	-0.0067408979094785645	0.9146970605785303	0.9814184632626503
Bacteroides 1520	USP9Y_8287	0.13790132704593244	0.027678130477737675	0.30956248495247507
Bacteroides 1520	TLR10_81793	0.011007384747034292	0.8611459902756032	0.9679159530421187
Bacteroides 1520	DUOX2_50506	-0.023176706334934825	0.712624595988365	0.9279470833611254
Bacteroides 1520	TXLNG2P_246126	0.09951883136317713	0.11289399583398861	0.5237227437186239
Bacteroides 1520	LCT_3938	0.056148933602406734	0.37189677545833155	0.7812577208192102
Bacteroides 1520	TRPM6_140803	-0.004195756958245186	0.9468428414302134	0.9884920359467212
Bacteroides 1520	RARRES1_5918	-0.008289768795984833	0.8951987417176346	0.9773802686097114
Bacteroides 1520	GUCA2B_2981	-0.028141036099377993	0.6546894417910665	0.9100434991832888
Bacteroides 1520	ABCG2_9429	-0.0026540725300645877	0.9663599987586519	0.9929069086242787
Bacteroides 1520	SULT2A1_6822	-0.0974774989640381	0.12050845820574772	0.5346317341604843
Bacteroides 1520	FCRL5_83416	0.032566759724044624	0.60471522381799	0.8904981456506647
Bacteroides 1520	CDHR1_92211	-0.02884228313810391	0.6466601445527413	0.906906712337779
Bacteroides 1520	CYP2C8_1558	-0.03298660018412324	0.6000639787954831	0.8891850080507677
Bacteroides 1520	PI15_51050	0.013078975918070881	0.8353560277689898	0.9624910623207438
Bacteroides 1520	MME_4311	-0.025628423327934493	0.683780808617082	0.9186073282489251
Bacteroides 1520	GABRA2_2555	-0.061725247028478016	0.3262146662225529	0.7501478613931123
Bacteroides 1520	WDR49_151790	-0.179264689995246	0.004080592558010881	0.13988857721324727
Bacteroides 1520	UGT2A3_79799	-0.02489805222125718	0.6923278438267095	0.9217962290661157
Bacteroides 1520	GUCA2A_2980	-0.012476069888012031	0.8428449600205843	0.9637564080726709
Bacteroides 1520	TDO2_6999	-0.058096842043312044	0.35550983069766484	0.7699602896842602
Bacteroides 1520	DDX3Y_8653	0.10057940131818655	0.10908952462998409	0.5169377225607401
Bacteroides 1520	CD79A_973	0.011124637488137332	0.8596820635341115	0.9674538923254781
Bacteroides 1520	MMP7_4316	-0.05301942011890176	0.3991804797464956	0.7979428235156031
Bacteroides 1520	MT1M_4499	-0.0953049191417934	0.12904531145761	0.5471520770835256
Bacteroides 1520	SUSD2_56241	-0.0720975758003123	0.251322519171718	0.6922819136383402
Bacteroides 1520	S100A8_6279	-0.030911604901248182	0.6232064980006243	0.8985549408081613
Bacteroides 1520	GPR112_139378	0.009578792478820819	0.8790189128664003	0.9722768181534798
Bacteroides 1520	KCNJ13_3769	-0.008321540506477269	0.89479939350473	0.977353446642336
Bacteroides 1520	STAP1_26228	0.017775515551220658	0.7775755101283857	0.9463477456388197
Bacteroides 1520	SLC13A1_6561	-0.09582650472237757	0.12695439169768916	0.5441615856823758
Bacteroides 1520	MGAM_8972	-0.06079062921149218	0.3336071821328601	0.7559914735169162
Bacteroides 1520	MUC1_4582	-0.06764726692347892	0.2818529464686863	0.715351020853371
Bacteroides 1520	MAOB_4129	-0.04942883859860774	0.4319156198524129	0.8148008645374623
Bacteroides 1520	CD180_4064	0.008446357940554696	0.8932307830381863	0.9767228398603269
Bacteroides 1520	NOS2_4843	-0.006616080475401135	0.9162707365268986	0.9814184632626503
Bacteroides 1520	MMP3_4314	-0.06974344334668227	0.26717427234054564	0.7050599198920632
Bacteroides 1520	KDM5D_8284	0.11314813869513485	0.07127041945544317	0.44524670530682425
Bacteroides 1520	NPC1L1_29881	-0.05578015481990523	0.37505077072736004	0.78336832461688
Bacteroides 1520	GSTA1_2938	0.050168287336854314	0.42505052986715675	0.8109090003770285
Bacteroides 1520	AIM2_9447	0.024847368778328764	0.6929224205119908	0.9218998998912235
Bacteroides 1520	CHI3L1_1116	-0.07581297475468374	0.22765358506691216	0.6695419575310408
Bacteroides 1520	CXCL9_4283	-0.006706100321796371	0.9151357492098573	0.9814184632626503
Bacteroides 1520	UGT2B15_7366	-0.030576110767834	0.6269840899499257	0.899965552431857
Bacteroides 1520	G6PC_2538	0.0272790393349463	0.6646139124276903	0.9135097682575138
Bacteroides 1520	TMEM252_169693	0.02718523714206387	0.6656974640028981	0.9137722625457884
Bacteroides 1520	ARG2_384	-0.10921487658310097	0.08174253726470472	0.4658423789916088
Bacteroides 1520	TREH_11181	-0.1046442890879748	0.09543364697695131	0.49315818927500504
Bacteroides 1520	LCN2_3934	-0.01109740459342953	0.8600220297742349	0.9675915468631299
Bacteroides 1520	FLVCR1_28982	0.001234557893420381	0.9843485366254179	0.9973047887942514
Bacteroides 1520	HLA-DRB5_3127	0.001829899230504842	0.9768026956635926	0.9955055345944428
Bacteroides 1520	UGT2B7_7364	-0.06980585206372097	0.26674541208364194	0.7049296157376285
Bacteroides 1520	HLA-DQA1_3117	0.0173065045868085	0.783296622917084	0.9477749594662511
Bacteroides 1520	DPEP1_1800	-0.010886349659444058	0.8626576379819918	0.9683172869758458
Bacteroides 1520	TMIGD1_388364	-0.011878459143035253	0.850282087962632	0.9655322017175708
Bacteroides 1520	XPNPEP2_7512	-0.03759009409368803	0.5501550783997518	0.8690154368238879
Bacteroides 1520	CA2_760	0.03572464080620355	0.5701332344337504	0.8776115785489091
Bacteroides 1520	CLDN1_9076	-0.056683379161047355	0.36735502280642895	0.778299390290989
Bacteroides 1520	SERPINA3_12	-0.004205212824463174	0.946723219496967	0.9884920359467212
Bacteroides 1520	AGXT2_64902	0.0074527355183686235	0.9057288729698945	0.9799088712786496
Bacteroides 1520	CD22_933	0.033367482475383764	0.5958583101100847	0.8873672760491551
Bacteroides 1520	HSD3B2_3284	0.04326928734421102	0.4915266787996705	0.8435854713716897
Bacteroides 1520	PLB1_151056	-0.10729382280225475	0.08729057693413801	0.47660106415404835
Bacteroides 1520	CPA2_1358	0.010046290504638095	0.8731629033795998	0.970841220717316
Bacteroides 1520	CYP3A4_1576	0.036880904127339	0.5577096710355115	0.8724128585074894
Bacteroides 1520	CCL20_6364	0.12660459279262776	0.04339215939848232	0.3680560982046105
Bacteroides 1520	GSTM1_2944	-0.01025356309213637	0.8705687388608184	0.9702644726681628
Bacteroides 1520	GREM1_26585	-0.05346195465790355	0.39525128653163955	0.7959493484490019
Bacteroides 1520	SLC5A11_115584	-0.022224311489459178	0.7239431456101793	0.9316935776691817
Bacteroides 1520	DAB1_1600	-0.02292631499748253	0.7155943511712146	0.9287334988176591
Bacteroides 1520	SLC6A14_11254	-0.037991022821330676	0.5459064992520779	0.8675075400572292
Bacteroides 1520	SLC5A12_159963	-0.06378851703724278	0.31027264794114723	0.7381774287193769
Bacteroides 1520	NAT8_9027	-0.013095618242614536	0.8351495139721041	0.9624910623207438
Bacteroides 1520	RBMY2EP_159125	0.1195433301356838	0.056596134891991466	0.4069992584367221
Bacteroides 1520	SLC15A1_6564	-0.10573738722277408	0.09200370910887141	0.48759197838304913
Bacteroides 1520	IGKV2-40_28916	-0.05371234599535584	0.39303843321561915	0.794530049954356
Bacteroides 1520	PCK1_5105	0.10862369582715245	0.08341873694988984	0.4689552338993769
Bacteroides 1520	SLC23A3_151295	-0.08286932036119436	0.1871405838467619	0.6262079682134806
Bacteroides 1520	FGF19_9965	-0.09549214529290954	0.12829172521911597	0.5463166332982496
Bacteroides 1520	ASAH2_56624	-0.14141966574832107	0.023910849185442087	0.2908431326516455
Bacteroides 1520	ABCG5_64240	0.027170864225412525	0.6658635534558706	0.9137793049221505
Bacteroides 1520	MEP1B_4225	-0.04907745860994734	0.4352001079142803	0.8169129776552038
Bacteroides 1520	SLC28A2_9153	0.02706193264658132	0.6671228658633594	0.9139636596247281
Bacteroides 1520	CCL19_6363	0.004033494293944529	0.9488957371743214	0.9889664069060066
Bacteroides 1520	NAT8B_51471	-0.027276391692405266	0.6646444870054959	0.9135097682575138
Bacteroides 1520	CLCA4_22802	-0.0377273932711732	0.5486983193628682	0.8684456250693441
Bacteroides 1520	FOLH1B_219595	-0.00951146671134875	0.8798628039857554	0.9726230069160938
Bacteroides 1520	LINC00955_285492	-0.039344724629097695	0.5316821170463579	0.8604429033832802
Bacteroides 1520	MMP1_4312	-0.009759966875557448	0.876748673410725	0.9716664870108699
Bacteroides 1520	VTRNA1-1_56664	0.01734508452097789	0.7828255707259851	0.947714763799108
Bacteroides 1520	GSTT1_2952	0.20129723651780443	0.001230081939096751	0.0842118876093142
Bacteroides 1520	LOC654433_654433	-0.08151448384948118	0.1944774839099933	0.6348453763947524
Bacteroides 1520	SELL_6402	-0.022459951675611413	0.7211370224026719	0.9307961090628317
Bacteroides 1520	PI3_5266	0.00011309215996712437	0.9985661509104625	0.999768892793808
Bacteroides 1520	LRAT_9227	-0.016317420980407064	0.7953996153105638	0.9507720280470139
Bacteroides 1520	CPO_130749	-0.09900178459837759	0.11478605052643272	0.5262935881851352
Bacteroides 1520	SLC5A9_200010	-0.016597314620459477	0.7919695708032239	0.9495935859681565
Bacteroides 1520	AADAC_13	-0.050603635417530435	0.4210385393460466	0.8093979191222258
Bacteroides 1520	GPR110_266977	-0.04981236853240929	0.4283469627368971	0.8129178368896081
Bacteroides 1520	C6_729	-0.010451001578767938	0.8680989414494762	0.9696292078370602
Bacteroides 1520	SPIC_121599	0.0537811847014228	0.3924313759864094	0.7943371228387902
Bacteroides 1520	MT1H_4496	-0.11490730804632915	0.06695437657263485	0.4338933526999085
Bacteroides 1520	PNLIPRP2_5408	0.0019108414453308106	0.9757769125112989	0.995337581489783
Bacteroides 1520	FMO1_2326	0.012659513692640978	0.8405648041623646	0.9634768957149199
Bacteroides 1520	NAALADL1_10004	-0.003395034206906048	0.9569764776210938	0.9906881698106343
Bacteroides 1520	FDCSP_260436	0.03441784009487776	0.5843301652722979	0.8831151977338086
Bacteroides 1520	SLC13A2_9058	-0.042951570239286654	0.4947161683426239	0.8447289389888258
Bacteroides 1520	GIP_2695	-0.04610415603636351	0.46356019690384465	0.8305421943043177
Bacteroides 1520	CYP2B6_1555	0.04018213614136262	0.5229772506819532	0.8572209889595026
Bacteroides 1520	MUC4_4585	-0.054279319733786344	0.3880554134783405	0.7922872923095111
Bacteroides 1520	ABCA8_10351	-0.03525714278038628	0.5751932707448475	0.8798253299930424
Bacteroides 1520	AQP9_366	-0.01242652114902978	0.8434610627188315	0.9640213562882693
Bacteroides 1520	AGMO_392636	-0.027248402328400017	0.6649677378856261	0.9135763488677086
Bacteroides 1520	SLC6A19_340024	-0.0412321155262079	0.5121664660246412	0.8525249552581707
Bacteroides 1520	C10orf99_387695	0.01488164225386792	0.8130553174847266	0.956210928585233
Bacteroides 1520	ASPA_443	-0.001393038211233843	0.982339664371629	0.9966822509754771
Bacteroides 1520	CEACAM6_4680	0.006112650157955508	0.9226211451221897	0.98291819931485
Bacteroides 1520	CCL21_6366	-0.053087502355671265	0.39857447218754927	0.7975819631408894
Bacteroides 1520	HLA-DQB1_3119	0.07514690353828873	0.23177630353891437	0.6739807142444336
Bacteroides 1520	SOAT2_8435	-0.02135664120529669	0.7343073723612251	0.9339267266103891
Bacteroides 1520	HMGCS2_3158	0.14865037752789137	0.01753443329703178	0.2578096452661494
Bacteroides 1520	CTSE_1510	-0.09539645192678352	0.12867646554318304	0.5465438302770828
Bacteroides 1520	CXCL13_10563	-0.028707253368511054	0.6482030999148864	0.9073730199342914
Bacteroides 1520	CR2_1380	0.020195082599079168	0.7482574254697245	0.9382203022698855
Bacteroides 1520	SLC5A4_6527	-0.03123159141406486	0.6196126761015743	0.8969392384541897
Bacteroides 1520	IGLV7-46_28775	0.06539374488640824	0.29822946111262255	0.7301105913237887
Bacteroides 1520	DUOXA2_405753	-0.012058120601177006	0.8480448187147169	0.9650041664919387
Bacteroides 1520	UBD_10537	0.0456767508833105	0.4677193775613151	0.8324626137519069
Bacteroides 1520	CCL18_6362	0.03962688767704243	0.5287409066991389	0.8591651965464703
Bacteroides 1520	UGT2B17_7367	-0.019574021305881782	0.7557503125147842	0.9398013175065393
Bacteroides 1520	BANK1_55024	0.029999302928536798	0.6335015634752119	0.9020948004491959
Bacteroides 1520	MMP12_4321	0.06388685804590984	0.30952579561019666	0.7376948243194571
Bacteroides 1520	SULT1C2_6819	0.07090273254500747	0.259284666366614	0.6992924711986592
Bacteroides 1520	GRIA4_2893	0.22592447273057845	0.000275685181525651	0.047827201946495514
Bacteroides 1520	GCNT4_51301	0.04249390631433608	0.49932981205302207	0.8470844658382125
Bacteroides 1520	MUC12_10071	-0.01024524192986454	0.870672857675236	0.9703096790891259
Bacteroides 1520	LEAP2_116842	0.05195733722529746	0.4087053864015372	0.8036799762613531
Bacteroides 1520	APOA4_337	-0.012729865337302802	0.8396907041814856	0.9633676800953289
Bacteroides 1520	PLA2G7_7941	0.03351953280416899	0.5941831226786356	0.88699376734872
Bacteroides 1520	CXCL10_3627	0.10571242373595861	0.09208092630031114	0.4876746923049141
Bacteroides 1520	POSTN_10631	-0.0778021107722995	0.21565164296358302	0.6571156871779239
Bacteroides 1520	C3_718	-0.06403285662031556	0.30841918650364963	0.7366786543408721
Bacteroides 1520	TCL1A_8115	0.007287825211526932	0.9078054979058102	0.9801304601747917
Bacteroides 1520	MS4A1_931	0.035226884008488724	0.5755215069719049	0.8798253299930424
Escherichia 5124	NCRNA00185_55410	-0.03643911140346379	0.5624410632411407	0.8748148381433489
Escherichia 5124	FOLH1_2346	0.10388702788764355	0.09786891492217493	0.49697133928249154
Escherichia 5124	NA_84663	0.012681980440664337	0.8402856396586869	0.9634311989946606
Escherichia 5124	BTNL3_10917	-0.19156836418269493	0.002122177761088077	0.10648841535768261
Escherichia 5124	SLC6A4_6532	-0.17268682688215425	0.005695059108874629	0.1603157388976386
Escherichia 5124	CUBN_8029	-0.1587381913068103	0.011132643235844364	0.21368745291588953
Escherichia 5124	FCRL3_115352	0.10330072232066308	0.09978810074994238	0.4999698450529715
Escherichia 5124	MFAP5_8076	-0.017961669418511156	0.7753080590033059	0.9457400352096074
Escherichia 5124	CLDN8_9073	-0.04801313596066125	0.4452357286892369	0.8209622405891721
Escherichia 5124	IL1B_3553	0.16892286269714044	0.006857511464218596	0.17353119342290088
Escherichia 5124	IGLV6-57_28778	0.16686638490017505	0.007578382504135222	0.18077599931739227
Escherichia 5124	GSTA2_2939	-0.1332331644244036	0.03345333278282224	0.33192431573944076
Escherichia 5124	SLC2A12_154091	0.056433747618760674	0.36947211605780794	0.7796278698662799
Escherichia 5124	TMPRSS15_5651	0.17793565767226527	0.004368839960311447	0.14302563987295516
Escherichia 5124	EIF1AY_9086	0.023979016026995075	0.7031381688607341	0.9250961678734219
Escherichia 5124	REG1B_5968	0.13561953094263993	0.030384420616388956	0.31961563257478504
Escherichia 5124	CXCL11_6373	0.24567084918989035	7.348681025603121e-05	0.03299701872280617
Escherichia 5124	GPR15_2838	-0.03144449330279546	0.6172265281041223	0.8958242871751828
Escherichia 5124	SLC10A2_6555	-0.1368310821706485	0.02892060167845513	0.314324527022602
Escherichia 5124	ZG16_653808	-0.060655441588522395	0.33468529675123293	0.7569572994383886
Escherichia 5124	TAS2R43_259289	0.14704367287369205	0.01880635363590303	0.2659354624190532
Escherichia 5124	ZFY_7544	-0.013645931448030748	0.8283271507205263	0.9609402956391733
Escherichia 5124	APOC3_345	-0.13576206638122917	0.03020898633772166	0.3187334573466725
Escherichia 5124	MS4A10_341116	-0.17694966510223042	0.004594405999918197	0.14673904797507215
Escherichia 5124	TCN1_6947	0.1252798338948751	0.045650510938227466	0.37444575317692097
Escherichia 5124	TM4SF4_7104	-0.14752638309613084	0.018416050547981615	0.2634973805365692
Escherichia 5124	SLC2A2_6514	-0.07846722838088817	0.21174140926794463	0.6535659311727026
Escherichia 5124	SLC23A1_9963	-0.09671176452031095	0.1234657000880272	0.5390548115491676
Escherichia 5124	CASP5_838	0.23050772351151536	0.00020485507262334691	0.04090178579417936
Escherichia 5124	RBP2_5948	-0.05685106787194977	0.36593710386915046	0.7775599871639295
Escherichia 5124	SNORA36A_677817	0.06961901040702102	0.26803075676711613	0.7055630386208906
Escherichia 5124	MS4A12_54860	0.052424387369371564	0.4045003551001154	0.8017187235409938
Escherichia 5124	CEACAM7_1087	0.0945156901597788	0.13225958866406287	0.5519352310536747
Escherichia 5124	SNORD45B_26804	0.1180097918080682	0.05986489598485734	0.4159302542637237
Escherichia 5124	UTY_7404	-0.010986249552705744	0.8614099185147864	0.9679864167344523
Escherichia 5124	ABCC2_1244	-0.19410387860832107	0.0018454948440715705	0.10075008324917797
Escherichia 5124	PIK3C2G_5288	-0.09283391892817688	0.1393141888508033	0.5632582847251757
Escherichia 5124	CA1_759	0.11388287655778075	0.06944097407043454	0.43966257800702424
Escherichia 5124	PGC_5225	0.06099635109112759	0.33197083887131473	0.7552423695384738
Escherichia 5124	PDZK1_5174	-0.07582003670440861	0.22761015451170635	0.6695276221346275
Escherichia 5124	ITLN2_142683	0.0010881184770652852	0.986204868237563	0.9977255640592337
Escherichia 5124	CYP4F11_57834	-0.12626509174615433	0.04396178172380248	0.36944029411929424
Escherichia 5124	NTS_4922	-0.1399991894448588	0.025374997658936315	0.2994524330789186
Escherichia 5124	CR1_1378	0.11660721370359986	0.06298930253133299	0.4247173421789216
Escherichia 5124	NOX1_27035	0.05803029147471128	0.3560621103784404	0.7702458272875765
Escherichia 5124	APOA1_335	-0.13479591121759593	0.03141527037291263	0.3244237616864484
Escherichia 5124	DSG3_1830	0.09959333147983158	0.11262339946351246	0.5229791580321196
Escherichia 5124	PRKG2_5593	-0.10329557928937376	0.09980506678181807	0.4999698450529715
Escherichia 5124	BEST2_54831	0.09405208262498596	0.13417625380230216	0.555736243132015
Escherichia 5124	SLCO4C1_353189	0.055400733048366464	0.3783128840425478	0.785265519502619
Escherichia 5124	CYP4F2_8529	-0.1512624279684313	0.015626400183588705	0.24585679436907
Escherichia 5124	RPS4Y1_6192	-0.04450264974633449	0.4792499225468938	0.8386538446122133
Escherichia 5124	C17orf78_284099	-0.12167309952356281	0.05230271304271688	0.3956346764495445
Escherichia 5124	SLC44A5_204962	-0.12882044357818204	0.039824636267869654	0.35500758437126945
Escherichia 5124	HSD3B1_3283	-0.13387383917929957	0.032604584166384815	0.3286289513249174
Escherichia 5124	ENPP3_5169	-0.09647371564349182	0.12439642205732293	0.5401919366236019
Escherichia 5124	VTRNA1-2_56663	0.040060540149888364	0.5242367081268954	0.8577894469447026
Escherichia 5124	USP9Y_8287	-0.00420846903216067	0.9466820269463426	0.9884920359467212
Escherichia 5124	TLR10_81793	0.11463449384477452	0.0676093486071311	0.43582099453998646
Escherichia 5124	DUOX2_50506	0.15266647551041088	0.014677837096680964	0.23933088166425923
Escherichia 5124	TXLNG2P_246126	-0.0014349057297153962	0.9818089761846686	0.9966499204144204
Escherichia 5124	LCT_3938	-0.14692758731030492	0.018901282300364624	0.2665088089956713
Escherichia 5124	TRPM6_140803	-0.12486692195421967	0.04637422522035479	0.37658023866086754
Escherichia 5124	RARRES1_5918	0.16361451968782464	0.008856604786231192	0.1939897174602528
Escherichia 5124	GUCA2B_2981	-0.12249231093607316	0.05072501414317998	0.39012689299036823
Escherichia 5124	ABCG2_9429	-0.14910455898319108	0.017188762324369403	0.2555991280701684
Escherichia 5124	SULT2A1_6822	-0.11860932231264974	0.05856891999398366	0.4121150001113
Escherichia 5124	FCRL5_83416	0.15010010289704895	0.016451791670827935	0.25083256056950504
Escherichia 5124	CDHR1_92211	-0.15106478862317096	0.01576413897823359	0.2468367744284097
Escherichia 5124	CYP2C8_1558	-0.12389782791556396	0.04811054410761511	0.38214229173136877
Escherichia 5124	PI15_51050	0.007466946713311607	0.9055499489747474	0.9799088712786496
Escherichia 5124	MME_4311	-0.10399356210720767	0.09752335896401204	0.4965386250673426
Escherichia 5124	GABRA2_2555	-0.10695374397357907	0.08830349639167606	0.47901221541380595
Escherichia 5124	WDR49_151790	-0.05919482070236049	0.34647575114442564	0.7646385416518325
Escherichia 5124	UGT2A3_79799	-0.10946574739902552	0.08103949068474128	0.46485781429088996
Escherichia 5124	GUCA2A_2980	-0.11037092090594278	0.07854327992892211	0.4598928944956064
Escherichia 5124	TDO2_6999	0.17563304909216898	0.004911945285205764	0.15073337109473803
Escherichia 5124	DDX3Y_8653	-0.01744663157082529	0.7815860831246522	0.9476252883742782
Escherichia 5124	CD79A_973	0.13072850818651327	0.036954001347549885	0.34368169309803803
Escherichia 5124	MMP7_4316	0.12409032422953498	0.04776139350511835	0.38069471328479293
Escherichia 5124	MT1M_4499	-0.10976918624509437	0.08019565535665357	0.46293937677523744
Escherichia 5124	SUSD2_56241	-0.14211371002351778	0.023222354130747268	0.2880779575266048
Escherichia 5124	S100A8_6279	0.14033201704115225	0.02502519135746799	0.29711797841427473
Escherichia 5124	GPR112_139378	-0.1232138047540867	0.04936851925917268	0.3865225422110585
Escherichia 5124	KCNJ13_3769	-0.026380076920343727	0.6750265858980585	0.9161332426567393
Escherichia 5124	STAP1_26228	0.10245138743917255	0.1026210562419408	0.5054373348120708
Escherichia 5124	SLC13A1_6561	-0.11083452844073562	0.07728907892169755	0.4583074318061825
Escherichia 5124	MGAM_8972	-0.10061532526889155	0.10896244537839003	0.5168268432404995
Escherichia 5124	MUC1_4582	0.15496247162170662	0.013235178919197826	0.23058367384813436
Escherichia 5124	MAOB_4129	-0.1443634188532098	0.021106957625707887	0.27770717014002333
Escherichia 5124	CD180_4064	0.1473948684388758	0.01852168401889263	0.26410122293439675
Escherichia 5124	NOS2_4843	0.2003019660306862	0.001302175775841459	0.08681171838943061
Escherichia 5124	MMP3_4314	0.047303397642737506	0.4520001746356406	0.8240936238353668
Escherichia 5124	KDM5D_8284	0.008051048124025247	0.8982001314169472	0.9782081613852709
Escherichia 5124	NPC1L1_29881	-0.05910959332670919	0.34717174821828745	0.7653724149097744
Escherichia 5124	GSTA1_2938	-0.12599030693155444	0.044427404900397795	0.3709595070698681
Escherichia 5124	AIM2_9447	0.13175637972561816	0.03548155535366958	0.3391183712850724
Escherichia 5124	CHI3L1_1116	0.1392843080956458	0.026140591035425497	0.3027918739055356
Escherichia 5124	CXCL9_4283	0.22406938305606422	0.00031037167169823977	0.05164364946881906
Escherichia 5124	UGT2B15_7366	0.027357987584066816	0.6637024849771103	0.9131416928099868
Escherichia 5124	G6PC_2538	-0.15321163682707695	0.014323358747960853	0.23706208589215894
Escherichia 5124	TMEM252_169693	-0.15153794750178678	0.015436142018016626	0.24513706810858582
Escherichia 5124	ARG2_384	-0.12829365023040637	0.040649546496088235	0.35864943739565425
Escherichia 5124	TREH_11181	-0.08310918147886147	0.18586310982292514	0.6249989439551262
Escherichia 5124	LCN2_3934	0.170496630271667	0.006347892232528348	0.1684300844227837
Escherichia 5124	FLVCR1_28982	-0.14570721945722898	0.019924710923959848	0.27167364105905356
Escherichia 5124	HLA-DRB5_3127	0.006334745110909444	0.9198189496541871	0.9820598153166245
Escherichia 5124	UGT2B7_7364	-0.11348539371099324	0.07042586017844393	0.44292899102586303
Escherichia 5124	HLA-DQA1_3117	0.07951126373261656	0.20570668723392874	0.6474275890127774
Escherichia 5124	DPEP1_1800	-0.1386568582783509	0.02682882266932077	0.30624139173153586
Escherichia 5124	TMIGD1_388364	-0.08833817486257088	0.15958519953393419	0.5915346502633688
Escherichia 5124	XPNPEP2_7512	-0.13074173312411433	0.036934732835442914	0.34368169309803803
Escherichia 5124	CA2_760	0.1159613959174146	0.06447234252381961	0.4273282493553678
Escherichia 5124	CLDN1_9076	0.1453729224234243	0.02021331684715975	0.27291717089916884
Escherichia 5124	SERPINA3_12	0.15903281352781173	0.010981724635253405	0.21286221052282203
Escherichia 5124	AGXT2_64902	-0.1554224055627214	0.012961655824624305	0.22874471058118367
Escherichia 5124	CD22_933	0.07299136949529224	0.2454784656062015	0.686913860556209
Escherichia 5124	HSD3B2_3284	0.19543225011847234	0.00171408102760419	0.09764292420929342
Escherichia 5124	PLB1_151056	-0.10778985391746852	0.08582989016946341	0.47391680187371193
Escherichia 5124	CPA2_1358	0.14196309267861676	0.02337029580471907	0.2885628541344698
Escherichia 5124	CYP3A4_1576	-0.12297355172100073	0.04981682402839097	0.38734021430382565
Escherichia 5124	CCL20_6364	0.19724994431986298	0.0015481057632027154	0.09378735972841847
Escherichia 5124	GSTM1_2944	-0.018570751266915694	0.7679025183892153	0.9435767269129414
Escherichia 5124	GREM1_26585	0.07112885744980911	0.2577646528400777	0.6978536039888221
Escherichia 5124	SLC5A11_115584	-0.10099884845932239	0.10761299339841615	0.5145291886050172
Escherichia 5124	DAB1_1600	-0.1593267010300576	0.010832985628668022	0.21184916387403732
Escherichia 5124	SLC6A14_11254	0.12356059200673683	0.048727362220047886	0.38499899857962444
Escherichia 5124	SLC5A12_159963	-0.17827142414358116	0.004294335218181885	0.14294744801575798
Escherichia 5124	NAT8_9027	-0.1213160262083341	0.05300304550744537	0.3982055785488677
Escherichia 5124	RBMY2EP_159125	0.030890515361062014	0.6234436730116428	0.8985549408081613
Escherichia 5124	SLC15A1_6564	-0.103678367761049	0.09854854517859413	0.4976460366817739
Escherichia 5124	IGKV2-40_28916	0.08859679586454725	0.15836204253353112	0.5900635080590001
Escherichia 5124	PCK1_5105	-0.1886750417230845	0.0024837494474422954	0.11502095520005776
Escherichia 5124	SLC23A3_151295	-0.11001678646573651	0.07951237220864031	0.46122070507837437
Escherichia 5124	FGF19_9965	0.018515647360244594	0.7685716462820613	0.9440190248798114
Escherichia 5124	ASAH2_56624	-0.10647617678242956	0.08974180046468982	0.48198706380569667
Escherichia 5124	ABCG5_64240	-0.11986054835346147	0.05593875178400005	0.4054553165201875
Escherichia 5124	MEP1B_4225	-0.12270831825022385	0.05031567733643414	0.3886756657123771
Escherichia 5124	SLC28A2_9153	-0.15993578287846213	0.010530380008264287	0.20933995143022507
Escherichia 5124	CCL19_6363	0.1386531846845728	0.026832897489490252	0.30624139173153586
